gdp,population,fossil_share_energy,low_carbon_share_energy,coal_share_energy,oil_share_energy,carbon_intensity_elec,greenhouse_gas_emissions,electricity_demand_per_capita,renewables_elec_per_capita,solar_share_elec,wind_share_elec,nuclear_share_elec,energy_per_gdp,renewable_share_lag_1,renewable_share_lag_2,renewable_share_lag_3,renewable_share_lag_4,renewable_share_lag_5,fossil_cons_change_pct,paris_agreement,renewable_growth,renewables_share_energy
-0.338269848910083,-0.2934476598799369,95.622,4.378,24.075,26.011,0.0716321707913516,-0.2676131241073833,-0.6208291340750408,-0.3270171103534901,0.0,0.0,0.0,3.1999737443755225,5.258,10.615,10.508,10.401,10.3985,0.5059833091242987,0,-0.16736401673640167,4.378
-0.3391746997139932,-0.2931840459827524,95.622,4.378,24.857,27.645,0.0716321707913516,-0.2676131241073833,-0.6208291340750408,-0.3226098620669483,0.0,0.0,0.0,3.4973706466602925,4.378,5.258,10.508,10.401,10.3985,0.13211143207693068,0,0.0,4.378
-0.3392791053975671,-0.2929252136756293,94.334,5.666,26.428,25.439,0.0716321707913516,-0.2676131241073833,-0.6208291340750408,-0.2803040309856901,0.0,0.0,0.0,3.6086345226899086,4.378,4.378,5.258,10.401,10.3985,-0.4100650991331461,0,0.29419826404751026,5.666
-0.34061897447109096,-0.29265183835661124,94.764,5.236,26.352,26.186,0.0716321707913516,-0.2676131241073833,-0.6208291340750408,-0.29394099475780006,0.0,0.0,0.0,3.7968472475624377,5.666,4.378,4.378,5.258,10.3985,0.31558896007880627,0,-0.07589128132721512,5.236
-0.3450301134423858,-0.29246076506619617,95.41,4.59,19.866,29.926,0.48254567228925216,-0.25397800813418986,-0.5243517846245608,-0.3212910593652129,0.0,0.0,0.0,3.940980760239688,5.236,5.666,4.378,4.378,5.258,0.4065036616778487,0,-0.12337662337662336,4.59
-0.34873163982056077,-0.2924359689930252,93.092,6.908,19.523,29.247,0.25259044911752887,-0.2641700515628445,-0.6200067579211848,-0.28347350815918043,0.0,0.0,0.0,3.8519592609229023,4.59,5.236,5.666,4.378,4.378,-0.8458060509837872,0,0.5050108932461874,6.908
-0.3501589690068541,-0.2926006047689049,93.716,6.284,21.797,27.157,0.499396541451562,-0.2619341120219687,-0.6732071387068728,-0.3176226125097258,0.0,0.0,0.0,3.4131428526565637,6.908,4.59,5.236,5.666,4.378,0.40191948230166274,0,-0.09033005211349165,6.284
-0.34867005034791626,-0.2929150240517007,92.945,7.055,22.182,26.488,0.5014021891545021,-0.26080928354128274,-0.6807216145373012,-0.30433044086664685,0.0,0.0,0.0,3.035677553602818,6.284,6.908,4.59,5.236,5.666,-0.19903746202255676,0,0.1226925525143221,7.055
-0.34632801984591327,-0.29326744230559826,92.359,7.641,23.55,26.055,0.5160717021612635,-0.26080928354128274,-0.6928119713541255,-0.3003664190551213,0.0,0.0,0.0,2.4554416393549094,7.055,6.284,6.908,4.59,5.236,-0.12166673651104376,0,0.08306165839829904,7.641
-0.34262353158792486,-0.29366249045695897,91.103,8.897,22.147,28.624,0.3989084488478386,-0.25976675958357376,-0.655434151687248,-0.25574738084321086,0.0,0.0,0.0,2.4284055573290217,7.641,7.055,6.284,6.908,4.59,-0.4152738197329373,0,0.16437639052480035,8.897
-0.3397763393790967,-0.29411950103740764,90.838,9.162,22.268,27.613,0.37936624046021616,-0.2586144962618955,-0.6280695577185501,-0.26599243845007386,0.0,0.0,2.278,2.1133312167965554,8.897,7.641,7.055,6.284,6.908,0.015027885226939822,0,-0.050354051927616106,8.449
-0.340087000445829,-0.29462831614168933,87.172,12.828,21.321,30.43,0.03592907033580667,-0.2681618209272301,-0.6728557897492841,-0.24342079031226854,0.0,0.0,9.52,1.942795930171723,8.449,8.897,7.641,7.055,6.284,-1.4923431430203382,0,0.17173630015386432,9.9
-0.34041987677086477,-0.29513700437127627,85.19,14.81,19.638,29.158,-0.15164613118126707,-0.2737996807511561,-0.7048838823506766,-0.22537358715470565,0.0,0.0,10.021,1.652677973047769,9.9,8.449,8.897,7.641,7.055,-0.7830744556675945,0,0.1783838383838383,11.666
-0.33928547912170764,-0.2956216419165243,83.657,16.343,19.409,26.332,-0.13046254871196475,-0.2749656614933306,-0.7392150673690632,-0.2314909282641782,0.0,0.0,10.303,1.1545901541862142,11.666,9.9,8.449,8.897,7.641,-0.5922181314150413,0,0.10072004114520827,12.841
-0.3365697623688129,-0.29609394882736845,85.921,14.079,20.35,27.721,0.18031856265944343,-0.2691769100439467,-0.7243051351675893,-0.27380627647833555,0.0,0.0,10.59,0.9694969772397487,12.841,11.666,9.9,8.449,8.897,1.2214347765547455,0,-0.19040573164083785,10.396
-0.332061155053429,-0.2965788242626693,86.076,13.924,20.809,29.21,0.22654702798340978,-0.26698212276455946,-0.7075442527389186,-0.2710313524430345,0.0,0.0,10.177,0.7438496772544516,10.396,12.841,11.666,9.9,8.449,0.20472454408414112,0,-0.007983839938437876,10.313
-0.32740199053957014,-0.2971499903497919,85.886,14.114,21.588,28.381,0.18588123513469218,-0.2670644272875365,-0.7108374904370173,-0.2556027204231442,0.0,0.0,10.125,0.6128286643597625,10.313,10.396,12.841,11.666,9.9,0.043262093578867344,0,0.02928342868224565,10.615
-0.32335489837319614,-0.2978327665200234,88.189,11.811,24.163,25.204,0.4378000148824169,-0.26234563463685384,-0.6944802201233765,-0.2893039756912652,0.0,0.0,8.953,0.4443730763523055,10.615,10.313,10.396,12.841,11.666,1.211441401073046,0,-0.1788035798398493,8.717
-0.316543470092416,-0.29859413363403403,86.247,13.753,22.91,27.916,0.19909365365641152,-0.2653771845665075,-0.6635191303875612,-0.24627919319899905,0.0,0.0,9.828,0.28215658419697637,8.717,10.615,10.313,10.396,12.841,-0.7542635348932925,0,0.19318572903521836,10.401
-0.31216235581508,-0.2993753169894436,84.115,15.885,21.714,27.234,0.0783262342785154,-0.26563781555593474,-0.6463230144376774,-0.1964806593453038,0.0,0.0,9.354,0.16257391369785584,10.401,8.717,10.615,10.313,10.396,-0.8628949753656094,0,0.2085376406114796,12.57
-0.30340657984430863,-0.3001003186440484,85.538,14.462,24.22,26.005,0.25146334367762857,-0.2599999557320087,-0.6216515102288969,-0.21838937119716456,0.0,0.0,8.999,-0.03083805771811329,12.57,10.401,8.717,10.615,10.313,0.8130597093399449,0,-0.11113762927605408,11.173
-0.2950029776457524,-0.3007552299594277,85.22,14.78,25.323,26.988,0.2487034353000783,-0.26078184870029036,-0.604285648813878,-0.24729235997563123,0.0,0.0,12.524,-0.2606447549381628,11.173,12.57,10.401,8.717,10.615,-0.017529602812937778,0,-0.09227602255437217,10.142
-0.285082484767467,-0.3013369107868844,82.38,17.62,24.43,26.51,0.11073372985465639,-0.26124824099716015,-0.5876479581134617,-0.22982379849833492,0.0,0.0,17.314,-0.4228612470934917,10.142,11.173,12.57,10.401,8.717,-1.20929222137657,0,0.07375271149674623,10.89
-0.28868817566246807,-0.3018570891060219,80.769,19.231,22.343,27.046,-0.008546596034094196,-0.26840873449616115,-0.6405865839257462,-0.25055428929728446,0.0,0.017,20.403,-0.5528424106794926,10.89,10.142,11.173,12.57,10.401,-0.6550366243727023,0,0.02837465564738295,11.199
-0.2862715600632356,-0.30237690266041173,77.631,22.369,20.658,25.322,-0.20213445508797387,-0.270329173365625,-0.6058776987779518,-0.1857064491492496,0.0,0.513,19.232,-0.5705198489271888,11.199,10.89,10.142,11.173,12.57,-1.4317234930497014,0,0.3001160817930173,14.56
-0.28213863136738854,-0.3028325651972278,80.812,19.188,23.379,25.805,0.08108614265606563,-0.2639231379939134,-0.5834122268366314,-0.23768576602725788,0.0,2.249,19.013,-0.5871574378661969,14.56,11.199,10.89,10.142,11.173,1.7814551218426886,0,-0.20521978021978027,11.572
-0.2802305869999036,-0.3031623363180981,81.387,18.613,22.374,27.146,0.06493810730418782,-0.2664197085242164,-0.5927212174679443,-0.25554888064274345,0.017,4.51,19.593,-0.6537077936222292,11.572,14.56,11.199,10.89,10.142,0.4185125205565998,0,-0.0543553404770134,10.943
-0.2799578342837363,-0.30344210294986823,76.527,23.473,18.496,27.07,-0.351143794043597,-0.27440324725298765,-0.6191380476235466,-0.18410457972328603,0.722,7.768,19.969,-0.7254573959217018,10.943,11.572,14.56,11.199,10.89,-2.2714980225765724,0,0.39367632276341036,15.251
-0.2757835737959736,-0.30372247223643883,73.624,26.376,17.828,27.116,-0.4912948556445672,-0.27371737622817915,-0.5991735214809624,-0.0883559686422175,2.495,9.55,17.991,-0.7410551355520217,15.251,10.943,11.572,14.56,11.199,-1.3948041321307907,0,0.2045111795947807,18.37
-0.2724500140166779,-0.3040783478257706,73.044,26.956,18.39,27.444,-0.44000941534310223,-0.27227704707608125,-0.5837361266569085,-0.09939665855944703,3.016,10.752,17.728,-0.76809121757791,18.37,15.251,10.943,11.572,14.56,-0.18498492974475456,1,0.03777898747958619,19.064
-0.26934073139513,-0.3045075728480513,72.623,27.377,16.369,28.715,-0.5413503367777762,-0.2750891182777962,-0.577186542901258,-0.08672745124413637,2.834,10.262,17.58,-0.7972069982211741,19.064,18.37,15.251,10.943,11.572,-0.09988442140254147,1,0.03698069660092318,19.769
-0.2521478842158506,-0.30489996456048896,74.872,25.128,16.114,29.655,-0.4391780143722252,-0.27333328845428634,-0.5577235673956316,-0.12186035521836804,2.927,11.662,18.115,-0.9147099701029189,19.769,19.064,18.37,15.251,10.943,1.378627682952781,1,-0.1121958622085083,17.551
-0.24730344565383156,-0.3052650227058591,74.025,25.975,15.208,29.324,-0.5298564326340033,-0.27492450923184214,-0.5446929129310605,-0.09393545578384825,2.763,9.864,17.762,-0.937586654894055,17.551,19.769,19.064,18.37,15.251,-0.3232399412488911,1,0.06022448863312646,18.608
0.13824733036716097,0.20381540035175427,91.77,8.23,21.042,29.621,-0.08011350589574004,0.3476337612766063,0.35411174048308125,-0.15050311839156444,0.0,0.0,10.934,3.9101908222094304,6.198,6.1805,6.163,6.16,6.157,0.07554759529749654,0,0.004478280340349361,4.898
0.12344648526434136,0.20559843387555768,91.571,8.429,19.549,29.264,-0.08011350589574004,0.3476337612766063,0.35411174048308125,-0.14914543140398406,0.0,0.0,11.233,3.940980760239688,4.898,6.1805,6.163,6.16,6.157,0.04482735595692209,0,0.021437321355655348,5.003
0.05981285630637008,0.2066697003613608,91.115,8.885,19.084,29.033,-0.08011350589574004,0.3476337612766063,0.35411174048308125,-0.14148114832127995,0.0,0.0,11.862,3.940980760239688,5.003,4.898,6.163,6.16,6.157,-0.0683309523607465,0,0.06675994403357977,5.337
0.030216881113934,0.20735038309912757,90.428,9.572,18.476,25.967,-0.08011350589574004,0.3476337612766063,0.35411174048308125,-0.13875516954088873,0.0,0.0,12.46,3.940980760239688,5.337,5.003,4.898,6.16,6.157,-0.1713821644366818,0,0.08300543376428715,5.78
-0.013848208642212222,0.20708013999913816,90.195,9.805,17.709,25.14,-0.08011350589574004,0.3476337612766063,0.35411174048308125,-0.13561669102884122,0.0,0.0,11.168,3.940980760239688,5.78,5.337,5.003,4.898,6.157,0.02839784144999628,0,0.10622837370242211,6.394
-0.020541194202119212,0.20600303727737282,89.564,10.436,18.026,23.182,-0.08011350589574004,0.3476337612766063,0.35411174048308125,-0.13442976859727934,0.0,0.0,11.573,3.940980760239688,6.394,5.78,5.337,5.003,4.898,-0.1494865711857593,0,0.05864873318736308,6.769
-0.025551739251782717,0.2047182406801696,89.669,10.331,18.381,20.767,-0.08011350589574004,0.3476337612766063,0.35411174048308125,-0.1739859640249399,0.0,0.0,12.869,3.940980760239688,6.769,6.394,5.78,5.337,5.003,0.1793001841576944,0,-0.09041217314226624,6.157
-0.012152593913221241,0.203554799728572,88.966,11.034,17.921,21.779,-0.08011350589574004,0.3476337612766063,0.35411174048308125,-0.16768045560214764,0.0,0.0,13.007,3.7926878503276864,6.157,6.769,6.394,5.78,5.337,-0.18345854131487213,0,0.07877212928374222,6.642
-0.023460526855613433,0.2024952057146933,89.095,10.905,16.811,20.901,-0.08011350589574004,0.3476337612766063,0.35411174048308125,-0.16519729966972538,0.0,0.0,12.539,3.940980760239688,6.642,6.157,6.769,6.394,5.78,0.19047587172756777,0,0.008732309545317563,6.7
0.00805216727791947,0.2011616892346751,88.421,11.579,16.736,21.101,-0.08011350589574004,0.3476337612766063,0.35411174048308125,-0.16084905760715812,0.0,0.0,14.402,3.559761605181573,6.7,6.642,6.157,6.769,6.394,-0.17238992958120028,0,-0.00014925373134333508,6.699
0.05676022282543641,0.19921283048472793,88.13,11.87,17.051,20.319,-0.007050931400918733,0.26045269531319487,0.05776470546009835,-0.1531722662926438,0.0,0.0,14.891,3.0491955946157616,6.699,6.7,6.642,6.157,6.769,-0.00035939303801264734,0,0.004478280340349361,6.729
0.08955500966119033,0.19679694598310893,87.756,12.244,16.374,20.597,-0.0569649886576383,0.2549245748532382,0.08073063007288414,-0.133590085557494,0.0,0.0,15.363,2.782994171591632,6.729,6.699,6.7,6.642,6.157,-0.03870533842651819,0,0.03670679149947986,6.976
0.12311672158042519,0.19423813713776314,88.072,11.928,16.51,19.952,-0.03664709173533153,0.26072704372311833,0.09097706364166332,-0.15393309308840789,0.0,0.001,15.891,2.4606408858983504,6.976,6.729,6.699,6.7,6.642,0.27705299425152363,0,-0.06923738532110091,6.493
0.17250920562473102,0.191687067648802,88.307,11.693,16.277,20.262,-0.02707312385420219,0.2794238878593987,0.1340812125379414,-0.1644060180486841,0.0,0.001,16.407,2.160124435687516,6.493,6.976,6.729,6.699,6.7,0.23951350862144555,0,-0.06437702140766977,6.075
0.22574867287473144,0.189335635492157,87.92,12.08,15.461,19.809,-0.07659719405757223,0.274622790685739,0.17222497293236244,-0.1253596690263336,0.0,0.001,15.528,1.8450500951550501,6.075,6.493,6.976,6.729,6.699,-0.044288538637464174,0,0.1117695473251028,6.754
0.2787881888835727,0.1871407032715857,87.924,12.076,14.658,19.907,-0.060856288047103343,0.29325104771953847,0.20426997420233897,-0.12988764894165286,0.0,0.001,15.664,1.5476531928702804,6.754,6.075,6.493,6.976,6.729,0.13394271306456937,0,-0.02220906129700906,6.604
0.34812718232109297,0.18531142392151648,88.24,11.76,14.398,20.028,-0.03899558519945789,0.3240466567334412,0.2618749533575984,-0.12743032522709966,0.0,0.001,15.768,1.3635998652325032,6.604,6.754,6.075,6.493,6.976,0.2767760484523558,0,-0.04451847365233197,6.31
0.4281429337363367,0.18443522727901557,88.116,11.884,13.864,19.822,-0.05748782844344757,0.3348834189254159,0.30958616546025836,-0.11985332784898468,0.0,0.001,15.712,1.0662029629477332,6.31,6.604,6.754,6.075,6.493,0.07554759529749654,0,0.009667194928684841,6.371
0.4902433805159023,0.1843117782009453,88.576,11.424,14.8,20.363,0.015075476911646209,0.37242799882343447,0.3351981869098841,-0.14305963279212,0.0,0.001,15.681,0.8738308408404525,6.371,6.31,6.604,6.754,6.075,0.3422403054912346,0,-0.07910846021032814,5.867
0.4408643304636714,0.18461748277813989,87.687,12.313,14.248,20.557,-0.0836298177339076,0.3104801278627286,0.26666405924263104,-0.12533682790737577,0.0,0.0,16.472,0.8946278270142126,5.867,6.371,6.31,6.604,6.754,-0.2718764809039637,0,0.10533492415203694,6.485
0.4979317803559898,0.18493048265028728,88.259,11.741,13.471,20.538,-0.05824637469007224,0.34677642249559565,0.3307294673555527,-0.14009871678816188,0.0,0.0,16.417,0.8166391288626119,6.485,5.867,6.371,6.31,6.604,0.39468045706232857,0,-0.08527370855821126,5.932
0.554987280675247,0.18541400211228712,88.749,11.251,13.53,21.307,-0.04412541490120885,0.36212621603081036,0.3473809924211741,-0.14681726877877604,0.0,0.001,16.395,0.7417699786370754,5.932,6.485,5.867,6.371,6.31,0.35558170131883776,0,-0.05849629130141609,5.585
0.5926626516760061,0.18646395364935867,88.723,11.277,14.082,21.909,-0.04195691546170523,0.37198904136755695,0.3757772347665919,-0.14674575432299122,0.0,0.001,16.603,0.6575421846333469,5.585,5.932,6.485,5.867,6.371,0.12031929403804405,0,-0.009668755595344747,5.531
0.6097590765627202,0.1877624527136036,88.22,11.78,13.105,22.222,-0.09222667519565576,0.3484911000576169,0.36084248854498835,-0.1140563062410883,0.001,0.0,16.289,0.5868324316425624,5.531,5.585,5.932,6.485,5.867,-0.09608793812502542,0,0.11426505152775279,6.163
0.6170556640041145,0.1890637430211348,88.312,11.688,12.639,23.276,-0.09603226314482428,0.3503566692450961,0.3735760335472986,-0.12883940473233532,0.015,0.009,16.986,0.5764339385556826,6.163,5.531,5.585,5.932,6.485,0.1740876637925845,0,-0.049813402563686604,5.856
0.5973616542851479,0.19058351155316447,87.894,12.106,13.509,22.853,-0.11716870432196363,0.34519891913853606,0.3689224166040362,-0.13957717790528998,0.032,0.014,18.31,0.5857925823338745,5.856,6.163,5.531,5.585,5.932,-0.058407981516126396,1,-0.020321038251366108,5.737
0.5992570347029212,0.1923310835997627,87.602,12.398,12.837,22.744,-0.124068475265839,0.3570644878677235,0.3951976092111105,-0.10921045408693843,0.043,0.014,18.022,0.6284264039900826,5.737,5.856,6.163,5.531,5.585,-0.001611625055481531,1,0.07233745860205687,6.152
0.6171592764512779,0.19369257594999106,87.518,12.482,11.998,22.532,-0.13741803209203304,0.35252402168349106,0.39754176553752274,-0.1087604296598514,0.049,0.013,18.617,0.5993106233468185,6.152,5.737,5.856,6.163,5.531,0.09351493070607762,1,-0.007477243172951953,6.106
0.645187408281336,0.19448452779512437,87.803,12.197,11.952,21.95,-0.13869941812446723,0.3629355438400845,0.41945715676711837,-0.09870897772796478,0.056,0.022,18.444,0.6190677602118908,6.106,6.152,5.737,5.856,6.163,0.2631895359051579,1,-0.011136586963642281,6.038
-0.3640491207253013,-0.3625973382235009,86.28,13.72,41.125,30.552,-1.0456893081989604,-0.2962756742341314,-0.06724887693608861,-0.3453022418335311,0.0,0.0,41.687,2.300504092360397,6.5065,6.482,6.3715,6.261,6.257,-0.12776466021923583,0,0.056409553402790524,2.612
-0.3633320013788405,-0.3624829963696189,83.923,16.077,38.317,29.829,-1.0456893081989604,-0.2962756742341314,-0.06724887693608861,-0.3691483700255702,0.0,0.0,48.477,2.1018928744009875,2.612,6.482,6.3715,6.261,6.257,-0.9674819585934813,0,-0.2017611026033691,2.085
-0.3628975548424877,-0.36238085034577755,84.202,15.798,39.362,28.545,-1.0456893081989604,-0.2962756742341314,-0.06724887693608861,-0.3561482384034529,0.0,0.0,48.724,2.09565377854886,2.085,2.612,6.3715,6.261,6.257,0.26592676463403503,0,0.12757793764988,2.351
-0.3625380714663319,-0.3622867410408869,84.541,15.459,40.819,27.763,-1.0456893081989604,-0.2962756742341314,-0.06724887693608861,-0.36581873310129176,0.0,0.0,49.803,2.0405417651883955,2.351,2.085,2.612,6.261,6.257,0.2941655106104815,0,-0.09612930667800934,2.125
-0.36234985757270294,-0.36220661570626705,83.73,16.27,38.814,27.128,-1.0456893081989604,-0.2962756742341314,-0.06724887693608861,-0.3554393479615097,0.0,0.0,50.507,2.0571793541274035,2.125,2.351,2.085,2.612,6.257,-0.2540208824657824,0,0.10211764705882365,2.342
-0.3628215293949339,-0.3621424250403511,84.01,15.99,36.672,23.512,-0.365423319997009,-0.2920026977495744,0.04709906866629623,-0.35999044091386967,0.0,0.0,47.234,2.1663635315396443,2.342,2.125,2.351,2.085,2.612,0.26671594312790314,0,-0.04440649017933396,2.238
-0.3656025025993182,-0.3620674103770325,83.198,16.802,36.427,23.085,-0.43691523234839513,-0.29320983075323737,-0.044409108558387145,-0.384542196530858,0.0,0.0,48.186,2.3784927905119972,2.238,2.342,2.125,2.351,2.085,-0.25694062791431393,0,-0.162645218945487,1.874
-0.3665743552067616,-0.36198150431412945,82.651,17.349,33.736,21.831,-0.34892815331193017,-0.2930726565482757,-0.12754969076499667,-0.3576568399270051,0.0,0.0,47.547,2.4855972693068624,1.874,2.238,2.342,2.125,2.351,-0.13252955918714898,0,0.4300960512273213,2.68
-0.365562339787376,-0.3619023424342235,79.596,20.404,33.903,18.391,-0.6315659132619528,-0.2948147689512893,-0.18286541186846736,-0.27985563806710007,0.0,0.0,47.775,2.139327449513756,2.68,1.874,2.238,2.342,2.125,-1.3556927555381155,0,0.821641791044776,4.882
-0.36462135497750325,-0.36183513452947114,76.496,23.504,30.697,19.338,-0.855439909744633,-0.29600818453445615,-0.16851566166124896,-0.23508867641812903,0.0,0.0,49.47,1.8606478347853703,4.882,2.68,1.874,2.238,2.342,-1.4355530728660482,0,0.2752970094223679,6.226
-0.3633476643188408,-0.3617907878587936,77.648,22.352,30.184,18.536,-0.6448426153638946,-0.29386826693705353,-0.09234606236629785,-0.20912349060657975,0.0,0.0,43.284,1.648518575813017,6.226,4.882,2.68,1.874,2.238,0.7382842076031588,0,0.10504336652746549,6.88
-0.3621820927106915,-0.3617579233479982,78.969,21.031,29.49,19.201,-0.6395242204934913,-0.2942523547109463,-0.046162998636050084,-0.2424930058136456,0.0,0.0,44.187,1.4603058509404876,6.88,6.226,4.882,2.68,1.874,0.8168979767263844,0,-0.13982558139534884,5.918
-0.3610684166232052,-0.3617280245331945,79.048,20.952,28.213,19.536,-0.6026554444499128,-0.29414261534697694,-0.04333046725858976,-0.25140947166779126,0.0,0.0,44.209,1.2232202085596224,5.918,6.88,6.226,4.882,2.68,0.17237878930000047,0,-0.02061507265968232,5.796
-0.3603028414332649,-0.36170718139973435,78.547,21.453,25.422,21.655,-0.6473668172806293,-0.29419748502896165,-0.1291261496190775,-0.24097950976460245,0.0,0.0,44.267,1.144191661099334,5.796,5.918,6.88,6.226,4.882,-0.1229997612513227,0,0.03899240855762587,6.022
-0.3603933283691797,-0.36169318157012664,76.124,23.876,25.072,19.468,-0.7118732472478435,-0.29373109273209186,-0.062437262758460677,-0.23100283530549467,0.0,0.0,46.674,1.1816262362121022,6.022,5.796,5.918,6.88,6.226,-1.1095594204086503,0,0.039687811358352754,6.261
-0.3601387296336703,-0.36168492282046,72.303,27.697,22.797,18.724,-0.9479996941209212,-0.29493822573575484,-0.08698755157687307,-0.22401018988738577,0.0,0.0,53.574,1.2429773454246946,6.261,6.022,5.796,5.918,6.88,-1.8882920660242968,0,-0.001277751157962026,6.253
-0.35953023844705617,-0.3616858862751739,71.713,28.287,22.906,16.861,-0.9507596024984715,-0.2946090076438468,-0.08448506862644736,-0.20022905011714354,0.0,0.0,53.74,1.2429773454246946,6.253,6.261,6.022,5.796,5.918,-0.19634545219954452,0,0.09003678234447454,6.816
-0.35859162638820075,-0.3616908462827749,70.773,29.227,22.004,18.632,-1.0572946372151188,-0.29558294449907485,-0.08911980056323955,-0.18296959364554508,0.0,0.0,55.78,1.1410721131732697,6.816,6.253,6.261,6.022,5.796,-0.3954981051299108,0,0.02978286384976525,7.019
-0.35739608459210326,-0.36169411727100104,72.645,27.355,24.554,18.108,-0.9217291376700161,-0.2946090076438468,-0.060342783785034895,-0.27602268077149955,0.0,0.0,57.65,0.9133451145705965,7.019,6.816,6.253,6.261,6.022,1.1967958885018848,0,-0.3238353041743838,4.746
-0.35617503862182487,-0.3616919326473494,72.57,27.43,24.626,18.207,-0.9395356893916329,-0.29496566057674717,-0.06536553672686406,-0.24821660953917737,0.0,0.033,55.909,0.7240925403893794,4.746,7.019,6.816,6.253,6.261,0.0905550041312266,0,0.16666666666666652,5.537
-0.3545187030115819,-0.36168670303102185,72.501,27.499,21.697,20.464,-0.9986294419041174,-0.2952537264071668,-0.08730025214912703,-0.22045023834694863,0.0,0.032,56.573,0.691857211820051,5.537,4.746,7.019,6.816,6.253,0.09384000626094918,0,0.07856239841069179,5.972
-0.35230150287102086,-0.36168278577481894,71.181,28.819,23.253,19.521,-1.034083979182802,-0.29563781418105956,-0.05279888247940831,-0.21391985366965421,0.0,0.032,57.632,0.4391738298088656,5.972,5.537,4.746,7.019,6.816,-0.6007343778130474,0,0.08539852645679824,6.482
-0.34921976086098844,-0.3616782579341472,72.695,27.305,22.204,21.846,-1.015103180729122,-0.2965431639338068,-0.026102729902522895,-0.2079044818412437,0.0,0.036,55.045,0.09914310586788752,6.482,5.972,5.537,4.746,7.019,0.988250794376206,0,0.10598580684973768,7.169
-0.347458697169917,-0.3616653325746113,72.244,27.756,21.561,22.369,-1.0628273106862638,-0.29670777297976086,-0.041523655244189814,-0.2262453565282652,0.0,0.035,58.188,0.049230339050863166,7.169,6.482,5.972,5.537,4.746,-0.11760934383339208,0,-0.08899428093178963,6.531
-0.34933301739293215,-0.36163641703869254,72.627,27.373,23.162,22.704,-1.0744540675624965,-0.2976542749939966,-0.12382012158019265,-0.20889725476166351,0.0,0.039,54.3,-0.025638811174673367,6.531,7.169,6.482,5.972,5.537,0.34550418427009383,0,0.18695452457510342,7.752
-0.34775199285359254,-0.3616067045710969,72.409,27.591,21.794,22.281,-1.1428303690591017,-0.29779144919895834,-0.07408931175069314,-0.15734185817479043,0.073,0.036,53.059,0.005556668085966854,7.752,6.531,7.169,6.482,5.972,0.011290811211567671,0,0.12254901960784315,8.702
-0.34712608989582755,-0.36158189263858903,71.533,28.467,21.477,22.776,-1.1031416866297652,-0.297201600117623,-0.05470363301573608,-0.20550262941558822,1.414,0.0,54.491,-0.09426886554808185,8.702,7.752,6.531,7.169,6.482,-0.35484962457057473,0,-0.10009193288899099,7.831
-0.3466759908567956,-0.36155573662728285,69.827,30.173,21.086,22.006,-1.1492201569332126,-0.2976131227325081,-0.06913221714531334,-0.1821832065499948,1.484,0.035,54.735,-0.18265605678656235,7.831,8.702,7.752,6.531,7.169,-0.8278532656234413,0,0.11135231771165865,8.703
-0.3464571527030905,-0.36153408466764314,69.146,30.854,20.454,21.45,-1.2425599154161997,-0.29840873312128596,-0.07436226597211974,-0.1377664753917114,2.07,0.035,55.158,-0.15354027614329815,8.703,7.831,8.702,7.752,6.531,-0.2604488914324394,0,0.11754567390555004,9.726
-0.3455184826591174,-0.36151494244806054,67.187,32.813,21.582,21.382,-1.2806286516239307,-0.29908088672559835,-0.08998192306792273,-0.1440719838145037,2.212,0.037,57.132,-0.307437973829123,9.726,8.703,7.831,8.702,7.752,-1.0082697673558223,0,0.08657207485091489,10.568
-0.34367172856106953,-0.3614956059516015,68.321,31.679,20.593,23.072,-1.2616049974501022,-0.2990397344641098,-0.059434107543471115,-0.15387762179951014,1.916,0.038,56.912,-0.36670938442433954,10.568,9.726,8.703,7.831,8.702,0.8114878683920912,1,-0.026305828917486784,10.29
-0.3429410093850971,-0.3614688195316554,68.481,31.519,20.132,23.827,-1.261909273063155,-0.2989985822026213,-0.04310494514643749,-0.125216640114764,1.978,0.037,55.112,-0.38022742543728355,10.29,10.568,9.726,8.703,7.831,0.22637599168983252,1,0.06666666666666687,10.976
-0.3418152167274106,-0.36143625634826027,69.94,30.06,19.973,25.244,-1.2368858180685656,-0.29862821184922467,-0.00453231943065985,-0.13021721365804528,1.86,0.036,54.996,-0.3469522475592673,10.976,10.29,10.568,9.726,8.703,0.989678061680375,1,-0.06441326530612246,10.269
-0.3402254781845791,-0.361407202043144,70.923,29.077,20.165,25.972,-1.2000513266011055,-0.29850475506475915,-0.010620977272573618,-0.1671007262495497,2.176,0.038,55.664,-0.42702064432824377,10.269,10.976,10.29,10.568,9.726,0.697843197223732,1,-0.08686337520693344,9.377
-0.37105854382936854,-0.3751283672430116,68.316,31.684,26.466,28.948,-0.4126674658884898,-0.2991083215665907,0.032193528326792384,-0.05325324757518016,0.0,0.0,37.138,0.1958490915758721,14.313,14.2475,14.182,14.1425,14.103,0.18357266415107887,0,0.025272258708121997,12.718
-0.3719735002795962,-0.37511342378286106,64.314,35.686,24.121,27.949,-0.6254718298568652,-0.29982162743239155,-0.050766767945954645,0.03617489958854029,0.0,0.0,38.854,0.3965400081526574,12.718,14.2475,14.182,14.1425,14.103,-2.225853430401021,0,0.21096084289982708,15.401
